Fecha Bajada,ID,Consulta1[CUIT],Consulta1[NombreDist],Consulta1[Fechacreacion],Consulta1[TipoCuenta],Consulta1[Direccion],Consulta1[Ciudad],Consulta1[Provincia_txt],Consulta1[CP],Consulta1[SalesDistrict],Consulta1[SalesDistrict_txt],Consulta1[SalesOffice],Consulta1[SalesOffice_txt],Consulta1[SalesGroup],Consulta1[SalesGroup_txt],Consulta1[CustomerGroup],Consulta1[CustomerGroup_txt],exists_in_tms
2026-03-02,3255368,33711316839,1 DE ABRIL S.A.,2010-12-13T00:00:00,SoldTo,SALTA 1563 Piso:0 Dpto:0 S:0 T:0,9 DE JULIO,Buenos Aires,6500,E00035,I - S - NUCLEO,E152,S - NUCLEO 1 - I,E14,0014 1 DE ABRIL S.A.,E2,Centro de Soluciones,True
2026-03-02,1801856,30502874353,ACEITERA GENERAL DEHEZA SA,2004-12-17T00:00:00,SoldTo,BUENOS AIRES 57,GENERAL DEHEZA,Cordoba,5923,E00038,I - S - RIO IV & SAN,E169,S-RIO IV&S.LUIS 3-I,EPS,0509 Aceitera Deheza,E2,Centro de Soluciones,True
2026-03-02,1801857,30502874353,ACEITERA GENERAL DEHEZA SA,2004-12-17T00:00:00,SoldTo,INTENDENTE PASCUAL URQUIZA 149,GENERAL DEHEZA,Cordoba,5923,E00038,I - S - RIO IV & SAN,E167,S-RIO IV&S.LUIS 1-I,E94,0094 Aceitera Deheza,E2,Centro de Soluciones,True
2026-03-02,1828994,30502874353,ACEITERA GENERAL DEHEZA SA,2006-01-17T00:00:00,ShipTo,JUNIN S/N,VILLA HUIDOBRO,Cordoba,6275,E00037,I - S - CORDOBA ESTE,E170,S-RIO IV&S.LUIS 4-I,EVV,0668 Aceitera Deheza,E2,Centro de Soluciones,True
2026-03-02,1829233,30502874353,ACEITERA GENERAL DEHEZA SA,2006-01-27T00:00:00,SoldTo,BV RIVADAVIA 300,HERNANDO,Cordoba,5929,E00037,I - S - CORDOBA ESTE,E165,S-CORDOBA ESTE 4-I,EVV,0668 Aceitera Deheza,E2,Centro de Soluciones,True
2026-03-02,1829234,30502874353,ACEITERA GENERAL DEHEZA SA,2006-01-27T00:00:00,SoldTo,Av. Libertad y San Martin,CORRALITO,Cordoba,5853,E00031,I - N - CENTRO,E136,N - CENTRO 1 - I,EVW,0669 Aceitera Deheza,E2,Centro de Soluciones,True
2026-03-02,1876446,30502874353,ACEITERA GENERAL DEHEZA SA,2007-05-10T00:00:00,SoldTo,RUTA NAC 9 KM 747,COLONIA CAROYA,Cordoba,5223,E00031,I - N - CENTRO,E137,N - CENTRO 2 - I,EZK,1994 - ACEITERA GENE,E2,Centro de Soluciones,True
2026-03-02,1876526,30502874353,ACEITERA GENERAL DEHEZA SA,2007-05-11T00:00:00,SoldTo,BV SAN MARTIN 201,DESPENADEROS,Cordoba,5121,E00031,I - N - CENTRO,E136,N - CENTRO 1 - I,EAO,AGD - DESPENADERO,E2,Centro de Soluciones,True
2026-03-02,3119605,30502874353,ACEITERA GENERAL DEHEZA SA,2010-08-02T00:00:00,SoldTo,SAN MARTIN 535,GENERAL CABRERA,Cordoba,5809,E00038,I - S - RIO IV & SAN,E169,S-RIO IV&S.LUIS 3-I,EAP,AGD - GENERAL CABRER,E2,Centro de Soluciones,True
2026-03-02,3302288,30502874353,ACEITERA GENERAL DEHEZA SA,2011-10-28T00:00:00,SoldTo,SAN MARTIN 1395,LA CARLOTA,Cordoba,2670,E00038,I - S - RIO IV & SAN,E169,S-RIO IV&S.LUIS 3-I,EZM,1996 - ACEITERA GENE,E2,Centro de Soluciones,True
2026-03-02,3319364,30502874353,ACEITERA GENERAL DEHEZA SA,2011-12-01T00:00:00,SoldTo,HIPOLITO YRIGOYEN 490,LAGUNA LARGA,Cordoba,5974,E00031,I - N - CENTRO,E136,N - CENTRO 1 - I,EAK,AGD - LAGUNA LARGA,E2,Centro de Soluciones,True
2026-03-02,3384343,30502874353,ACEITERA GENERAL DEHEZA SA,2012-11-21T00:00:00,SoldTo,JUNIN S/N,VILLA HUIDOBRO,Cordoba,6275,E00031,I - N - CENTRO,E170,S-RIO IV&S.LUIS 4-I,EAU,AGD VILLA HUIDOBRO,E2,Centro de Soluciones,True
2026-03-02,3451825,30502874353,ACEITERA GENERAL DEHEZA SA,2013-11-15T00:00:00,SoldTo,RUTA PROV N 26 Y RUTA PROV N 4,HIPOLITO BOUCHARD,Cordoba,6225,E00038,I - S - RIO IV & SAN,E170,S-RIO IV&S.LUIS 4-I,EAI,AGD - BUCHARDO,E2,Centro de Soluciones,True
2026-03-02,3475196,30502874353,ACEITERA GENERAL DEHEZA SA,2014-05-15T00:00:00,ShipTo,PARQUE INDUSTRIAL HOLMBERG RUTA 5,SANTA CATALINA,Cordoba,5825,E00037,I - S - CORDOBA ESTE,E136,N - CENTRO 1 - I,EVW,0669 Aceitera Deheza,E2,Centro de Soluciones,True
2026-03-02,3502042,30502874353,ACEITERA GENERAL DEHEZA SA,2014-09-01T00:00:00,ShipTo,RUTA PROV 3 KM 4,CANALS,Cordoba,2650,E00031,I - N - CENTRO,E136,N - CENTRO 1 - I,EPS,0509 Aceitera Deheza,E2,Centro de Soluciones,True
2026-03-02,3576322,30502874353,ACEITERA GENERAL DEHEZA SA,2016-02-10T00:00:00,ShipTo,RUTA PROV 26 KM 52,HUINCA RENANCO,Cordoba,6270,E00031,I - N - CENTRO,E136,N - CENTRO 1 - I,EPS,0509 Aceitera Deheza,E2,Centro de Soluciones,True
2026-03-02,3578382,30502874353,ACEITERA GENERAL DEHEZA SA,2016-02-24T00:00:00,SoldTo,CALLE 14 Y 25 SN,CHAZON,Cordoba,5925,E00038,I - S - RIO IV & SAN,E169,S-RIO IV&S.LUIS 3-I,EAJ,AGD - CHAZON,E2,Centro de Soluciones,True
2026-03-02,3648003,30502874353,ACEITERA GENERAL DEHEZA SA,2017-08-02T00:00:00,SoldTo,RUTA NAC 9 KM 626,ONCATIVO,Cordoba,5986,E00031,I - N - CENTRO,E136,N - CENTRO 1 - I,EZL,1995 - ACEITERA GENE,E2,Centro de Soluciones,True
2026-03-02,3660716,30502874353,ACEITERA GENERAL DEHEZA SA,2017-11-07T00:00:00,ShipTo,RUTA 303 KM 2,COLOMBRES,Tucuman,4111,E00031,I - N - CENTRO,E136,N - CENTRO 1 - I,EPS,0509 Aceitera Deheza,E2,Centro de Soluciones,True
2026-03-02,3660794,30502874353,ACEITERA GENERAL DEHEZA SA,2017-11-07T00:00:00,ShipTo,CUADRA ESTACION MARIA TERESA,MARIA TERESA,Santa Fe,2609,E00031,I - N - CENTRO,E136,N - CENTRO 1 - I,EPS,0509 Aceitera Deheza,E2,Centro de Soluciones,True
2026-03-02,3663905,30502874353,ACEITERA GENERAL DEHEZA SA,2017-12-06T00:00:00,ShipTo,ESTANCIA RINCON DE BAGUALES CAMINO,GANCEDO,Chaco,3734,E00038,I - S - RIO IV & SAN,E167,S-RIO IV&S.LUIS 1-I,E94,0094 Aceitera Deheza,E2,Centro de Soluciones,True
2026-03-02,3700933,30502874353,ACEITERA GENERAL DEHEZA SA,2018-10-08T00:00:00,ShipTo,RIO DEL VALLE RUTA PROV 5 KM1,LAS LAJITAS,Salta,4449,E00041,Socio Estrategico,E191,KA6-SE,E40,0040 Central Maipu,E2,Centro de Soluciones,True
2026-03-02,3701192,30502874353,ACEITERA GENERAL DEHEZA SA,2018-10-10T00:00:00,SoldTo,RUTA NAC 9 KM 665 (ESQUINA SALTA),RIO SEGUNDO,Cordoba,5960,E00031,I - N - CENTRO,E137,N - CENTRO 2 - I,EAE,RIO SEGUNDO,E2,Centro de Soluciones,True
2026-03-02,3768245,30502874353,ACEITERA GENERAL DEHEZA SA,2020-07-07T00:00:00,ShipTo,RUTA NACIONAL 9 KM 1419,ROSARIO DE LA FRONTERA,Salta,4190,E00038,I - S - RIO IV & SAN,E167,S-RIO IV&S.LUIS 1-I,E94,0094 Aceitera Deheza,E2,Centro de Soluciones,True
2026-03-02,3793942,30502874353,ACEITERA GENERAL DEHEZA SA,2021-12-21T00:00:00,ShipTo,RUTA 9 KM 554,VILLA MARIA,Cordoba,5900,E00038,I - S - RIO IV & SAN,E167,S-RIO IV&S.LUIS 1-I,E94,0094 Aceitera Deheza,E2,Centro de Soluciones,True
2026-03-02,3909226,30502874353,ACEITERA GENERAL DEHEZA SA,2024-08-29T00:00:00,SoldTo,RUTA 19 Y RUTA 10,RIO PRIMERO,Cordoba,5127,E00031,I - N - CENTRO,E138,N - CENTRO 3 - I,EAD,RIO PRIMERO,E2,Centro de Soluciones,True
2026-03-02,1911491,30710150520,AGL SA,2008-03-13T00:00:00,SoldTo,RUTA 89 KM 248.5 0,CHARATA,Chaco,3730,E00029,I - N - NEA,E131,N - NEA 2 - I,EYX,0747 - AGL S.A.,E2,Centro de Soluciones,True
2026-03-02,3927758,30710150520,AGL SA - DEPOSITO EXIMIA,2026-02-12T00:00:00,ShipTo,RUTA 89 KM 248.5 0,CHARATA,Chaco,3730,E00029,I - N - NEA,E131,N - NEA 2 - I,EYX,0747 - AGL S.A.,E2,Centro de Soluciones,True
2026-03-02,1807215,30698523588,AGRICOLA PIQUILLIN SRL,2004-12-17T00:00:00,SoldTo,MARTIN MIGUEL DE GUEMEZ S/N 0,PIQUILLIN,Cordoba,5125,E00021,C - N - CENTRO,E097,N - CENTRO 5 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3911343,30698523588,AGRICOLA PIQUILLIN SRL,2024-11-26T00:00:00,ShipTo,RUTA 89 KM 379,QUIMILI,Santiago del Estero,3740,E00021,C - N - CENTRO,E097,N - CENTRO 5 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3922811,30698523588,AGRICOLA PIQUILLIN SRL,2025-08-14T00:00:00,ShipTo,RUTA 89 KM 379,QUIMILI,Santiago del Estero,3740,E00021,C - N - CENTRO,E097,N - CENTRO 5 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3454683,30711630666,AGRILASPER SOCIEDAD ANONIMA,2013-12-10T00:00:00,SoldTo,LA MADRID S/N 0,LAS PERDICES,Cordoba,5921,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1854440,30709026220,AGRO 2000 S.R.L.,2006-05-19T00:00:00,SoldTo,ISIDORO VAREA 4031 - BARRIO: PARQUE,RIO CUARTO,Cordoba,5800,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3802664,30709026220,AGRO 2000 S.R.L.,2022-06-16T00:00:00,ShipTo,AV CIRCUNV. KM 1294 PREDIO INDUSTRI,SAN MIGUEL DE TUCUMAN,Tucuman,4000,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1812707,30707855602,AGRO ARROYO INSUMOS SRL,2004-12-17T00:00:00,SoldTo,RUTA 21 KM 276,ARROYO SECO,Santa Fe,2128,E00033,I - N - NUCLEO,E142,N - NUCLEO 1 - I,EVI,0655 Agro Arroyo Ins,E2,Centro de Soluciones,True
2026-03-02,1809785,30707181814,AGRO BUEY INSUMOS SRL,2004-12-17T00:00:00,SoldTo,RUTA PROV N 6 KM 203,MONTE BUEY,Cordoba,2589,E00037,I - S - CORDOBA ESTE,E164,S-CORDOBA ESTE 3-I,ENI,0446 Agrobuey Insumo,E2,Centro de Soluciones,True
2026-03-02,3755025,33716360429,AGRO CENTROS REGION NUCLEO SA,2020-03-11T00:00:00,SoldTo,SAN MARTIN 424 PISO 3 DPTO 11,CIUDAD AUTONOMA BUENOS AIRES,Capital Federal,1004,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3761654,33716360429,AGRO CENTROS REGION NUCLEO SA,2020-05-07T00:00:00,ShipTo,AV LAS ROSAS 190,SAN NICOLAS DE LOS ARROYOS,Buenos Aires,2900,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3779494,33716360429,AGRO CENTROS REGION NUCLEO SA,2021-02-08T00:00:00,ShipTo,"RUTA 51 KM 12,5",RAMALLO,Buenos Aires,2915,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1826921,30708920130,AGRO GESTION DEL LITORAL SA,2005-09-08T00:00:00,SoldTo,PADRE JEAMNOT SUEYRO N 3250 (ACCESO,GUALEGUAYCHU,Entre Rios,2820,E00032,I - N - ESTE,E139,N - ESTE 1 - I,EWK,0683 AGRO GESTION,E2,Centro de Soluciones,True
2026-03-02,1887492,30708920130,AGRO GESTION DEL LITORAL SA,2008-01-14T00:00:00,SoldTo,RUTA 11 Y AGUIRRE ZABALA,GUALEGUAY,Entre Rios,2840,E00032,I - N - ESTE,E139,N - ESTE 1 - I,EXJ,0708 AGRO GESTION,E2,Centro de Soluciones,True
2026-03-02,3509686,30707976957,AGRO LAJITAS SA,2014-10-16T00:00:00,SoldTo,AV.ALFREDO GUZMAN 10,ALDERETES,Tucuman,4178,E00020,C - N - NOA,E089,N - NOA 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3662664,30707976957,AGRO LAJITAS SA,2017-11-28T00:00:00,ShipTo,25 DE MAYO 2071,MERCEDES,San Luis,5730,E00020,C - N - NOA,E089,N - NOA 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3663987,30707976957,AGRO LAJITAS SA,2017-12-07T00:00:00,ShipTo,RUTA 89 KM 384,QUIMILI,Santiago del Estero,3740,E00020,C - N - NOA,E089,N - NOA 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3735598,30707976957,AGRO LAJITAS SA,2019-09-12T00:00:00,ShipTo,RUTA PROVINCIAL 3 y 5,LAS LAJITAS,Salta,4449,E00020,C - N - NOA,E089,N - NOA 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3774557,30707976957,AGRO LAJITAS SA,2020-10-13T00:00:00,ShipTo,RUTA 34 KM 1330,PICHANAL,Salta,4534,E00020,C - N - NOA,E089,N - NOA 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3776976,30707976957,AGRO LAJITAS SA,2020-12-09T00:00:00,ShipTo,"RUTA NAC. 38 KM 712,5",JUAN BAUTISTA ALBERDI,Tucuman,4158,E00020,C - N - NOA,E089,N - NOA 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3418537,30714064319,AGRO LEBEN JUNIN SRL,2013-07-31T00:00:00,SoldTo,"RUTA 188 KM 156, 2",JUNIN,Buenos Aires,6000,E00035,I - S - NUCLEO,E155,S - NUCLEO 4 - I,WAB,AGRO-LEBEN JUNIN SRL,E2,Centro de Soluciones,True
2026-03-02,3107764,30711295646,AGRO LEBEN SRL,2010-05-03T00:00:00,SoldTo,RUTA 50 KM 547,LINCOLN,Buenos Aires,6070,E00035,I - S - NUCLEO,E152,S - NUCLEO 1 - I,E10,0793 AGRO-LEBEN S.R.,E2,Centro de Soluciones,True
2026-03-02,3927759,30711295646,AGRO LEBEN SRL - DEPOSITO EXIMIA,2026-02-12T00:00:00,ShipTo,RUTA 50 KM 547,LINCOLN,Buenos Aires,6070,E00035,I - S - NUCLEO,E152,S - NUCLEO 1 - I,E10,0793 AGRO-LEBEN S.R.,E2,Centro de Soluciones,True
2026-03-02,3266434,33711669979,AGRO NOBLE SRL,2011-03-14T00:00:00,SoldTo,AV BORRAS S/N SOBRE RUTA N2,VILLA MARIA,Cordoba,5900,E00037,I - S - CORDOBA ESTE,E165,S-CORDOBA ESTE 4-I,E70,0828 Agro Noble SRL,E2,Centro de Soluciones,True
2026-03-02,3282001,30709123803,AGRO SAN JOSE SA,2011-06-29T00:00:00,SoldTo,SAN MARTIN 402,CORONEL DORREGO,Buenos Aires,8150,E00024,C - S - SUR,E110,S - SUR 3 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,1806191,30668239559,AGRO SERVICIOS SRL,2004-12-17T00:00:00,SoldTo,JUAN JOSE PASO 138,JUSTINIANO POSSE,Cordoba,2553,E00037,I - S - CORDOBA ESTE,E164,S-CORDOBA ESTE 3-I,EJK,0344 Agro Servicios,E2,Centro de Soluciones,True
2026-03-02,3910995,30668239559,AGRO SERVICIOS SRL,2024-11-15T00:00:00,ShipTo,AVENIDA INTENDENTE PAOLINI S/N,JUSTINIANO POSSE,Cordoba,2553,E00037,I - S - CORDOBA ESTE,E164,S-CORDOBA ESTE 3-I,EJK,0344 Agro Servicios,E2,Centro de Soluciones,True
2026-03-02,3538581,30711960585,AGRO TARGET SRL,2015-06-02T00:00:00,SoldTo,AYACUCHO 1807 PISO 8 DPTO B,CIUDAD AUTONOMA BUENOS AIRES,Capital Federal,1112,E00025,C - S - NUCLEO,E116,S - NUCLEO 4 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3538827,30711960585,AGRO TARGET SRL,2015-06-02T00:00:00,ShipTo,"RUTA 205 KM 187,5",SALADILLO,Buenos Aires,7260,E00025,C - S - NUCLEO,E116,S - NUCLEO 4 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,1805194,30638888811,AGRO UCACHA SRL,2004-12-17T00:00:00,SoldTo,AV SABATTINI 3197,RIO CUARTO,Cordoba,5800,E00038,I - S - RIO IV & SAN,E169,S-RIO IV&S.LUIS 3-I,EJT,0353 Agro Ucacha SRL,E2,Centro de Soluciones,True
2026-03-02,1805195,30638888811,AGRO UCACHA SRL,2004-12-17T00:00:00,SoldTo,SAN MARTIN 768,GENERAL CABRERA,Cordoba,5809,E00038,I - S - RIO IV & SAN,E169,S-RIO IV&S.LUIS 3-I,ELZ,0411 Agro Ucacha SRL,E2,Centro de Soluciones,True
2026-03-02,1805196,30638888811,AGRO UCACHA SRL,2004-12-17T00:00:00,SoldTo,GRAL PAZ Y BELGRANO,ADELA MARIA,Cordoba,5843,E00038,I - S - RIO IV & SAN,E169,S-RIO IV&S.LUIS 3-I,EPP,0506 Agro Ucacha SRL,E2,Centro de Soluciones,True
2026-03-02,1805197,30638888811,AGRO UCACHA SRL,2004-12-17T00:00:00,SoldTo,CESAR COMOLLI 29,ALEJANDRO,Cordoba,2686,E00038,I - S - RIO IV & SAN,E169,S-RIO IV&S.LUIS 3-I,ERB,0544 Agroucacha SRL,E2,Centro de Soluciones,True
2026-03-02,3785188,30638888811,AGRO UCACHA SRL,2021-05-28T00:00:00,ShipTo,RUTA E86 KM 46.5,ADELA MARIA,Cordoba,5843,E00038,I - S - RIO IV & SAN,E169,S-RIO IV&S.LUIS 3-I,EPP,0506 Agro Ucacha SRL,E2,Centro de Soluciones,True
2026-03-02,3050121,30710471769,AGROAUSTRAL SRL,2008-10-08T00:00:00,SoldTo,AV BELGRANO Y ACCESO RUTA NAC.33,TORNQUIST,Buenos Aires,8160,E00024,C - S - SUR,E110,S - SUR 3 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3802114,30717142248,AGROBER S.A.S.,2022-06-01T00:00:00,SoldTo,BARTOLOME MITRE 0 - BARRIO : CENTR,BERROTARAN,Cordoba,5817,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3905984,30717142248,AGROBER S.A.S.,2024-05-09T00:00:00,ShipTo,RUTA N 36 KM 636,CORONEL BAIGORRIA,Cordoba,5811,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3906855,30717142248,AGROBER S.A.S.,2024-06-07T00:00:00,ShipTo,ALFONSIN 245,CORONEL BAIGORRIA,Cordoba,5811,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3906947,30717142248,AGROBER S.A.S.,2024-06-06T00:00:00,ShipTo,GARAY 1202,SAMPACHO,Cordoba,5829,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,1807100,30693641450,AGROINSUMO GALVEZ S R L,2004-12-17T00:00:00,SoldTo,NECOCHEA 654,GALVEZ,Santa Fe,2252,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3048506,30707745327,AGROINSUMOS ANATUYA SRL,2008-09-16T00:00:00,SoldTo,DR ISAAC WOFEY 85,ANATUYA,Santiago del Estero,3760,E00019,C - N - NEA,E085,N - NEA 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3496223,30707745327,AGROINSUMOS ANATUYA SRL,2014-08-04T00:00:00,ShipTo,SARMIENTO SN,FERNANDEZ,Santiago del Estero,4208,E00019,C - N - NEA,E085,N - NEA 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3739910,30707745327,AGROINSUMOS ANATUYA SRL,2019-10-22T00:00:00,ShipTo,RUTA PROV  92 KM 320,TOBAS,Santiago del Estero,3752,E00019,C - N - NEA,E085,N - NEA 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3908053,30707745327,AGROINSUMOS ANATUYA SRL,2024-07-17T00:00:00,ShipTo,AV CIRCUNVALACION NORTE Y AV ALMIRA,ANATUYA,Santiago del Estero,3760,E00019,C - N - NEA,E085,N - NEA 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3347512,30710770413,AGROINSUMOS B Y L SA,2012-04-12T00:00:00,SoldTo,RUTA NAC 9 374,CANADA DE GOMEZ,Santa Fe,2500,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3612685,30710770413,AGROINSUMOS B Y L SA,2016-10-05T00:00:00,ShipTo,"RUTA PROV 13 KM 1,5",BANDERA,Santiago del Estero,3064,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3820012,30710770413,AGROINSUMOS B Y L SA,2023-05-10T00:00:00,ShipTo,"RUTA NAC 33 KM 736,8",CASILDA,Santa Fe,2170,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3820013,30710770413,AGROINSUMOS B Y L SA,2023-05-10T00:00:00,ShipTo,"RUTA 34 KM 54,5",TOTORAS,Santa Fe,2144,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3822278,30710770413,AGROINSUMOS B Y L SA,2023-07-19T00:00:00,ShipTo,ALBERDI 1999 ESQUINA SAN LUIS,ARMSTRONG,Santa Fe,2508,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3184393,30711373019,AGROLATINA SRL,2010-08-10T00:00:00,SoldTo,RUTA 16 Y CALLE 118 0,PRESIDENCIA ROQUE SAENZ PENA,Chaco,3700,E00029,I - N - NEA,E087,N - NEA 3 - C,E23,0804 AGROLATINA SRL,E2,Centro de Soluciones,True
2026-03-02,3054441,30710618433,AGRONOMIA BAUDINO SA,2008-12-05T00:00:00,SoldTo,LAPRIDA 154,INGENIERO LUIGGI,La Pampa,6205,E00036,I - S - OESTE,E158,S - OESTE 2 - I,E01,0766 AGRONOMIA BAUD.,E2,Centro de Soluciones,True
2026-03-02,3054447,30710618433,AGRONOMIA BAUDINO SA,2008-12-05T00:00:00,SoldTo,AV INDEPENDENCIA 2750,EDUARDO CASTEX,La Pampa,6380,E00036,I - S - OESTE,E158,S - OESTE 2 - I,E02,0767 AGRONOMIA BAUD.,E2,Centro de Soluciones,True
2026-03-02,3909772,30710618433,AGRONOMIA BAUDINO SA,2024-09-17T00:00:00,ShipTo,RUTA 9 Y CRISTOBAL COLON,INGENIERO LUIGGI,La Pampa,6205,E00036,I - S - OESTE,E158,S - OESTE 2 - I,E01,0766 AGRONOMIA BAUD.,E2,Centro de Soluciones,True
2026-03-02,1862560,30708968338,AGRONOMIA DOM SA,2006-11-06T00:00:00,SoldTo,RUTA NACIONAL 205 KM 99300,LOBOS,Buenos Aires,7240,E00035,I - S - NUCLEO,E156,S - NUCLEO 5 - I,EXI,0707 AGRONOMIA DOM,E2,Centro de Soluciones,True
2026-03-02,3112585,30708968338,AGRONOMIA DOM SA,2010-06-16T00:00:00,SoldTo,AV 16 N 82 (RUTA 40),NAVARRO,Buenos Aires,6605,E00035,I - S - NUCLEO,E156,S - NUCLEO 5 - I,E21,0800 AGRONOMIA DOM S,E2,Centro de Soluciones,True
2026-03-02,3786452,30717074757,AGRONOMIA LINDON SRL,2021-06-28T00:00:00,SoldTo,HUMBOLDT 745,BAHIA BLANCA,Buenos Aires,8000,E00034,I - S - SUR,E149,S - SUR 2 - I,E54,AGRONOMIA LINDON SRL,E2,Centro de Soluciones,True
2026-03-02,3867804,30717074757,AGRONOMIA LINDON SRL,2023-11-10T00:00:00,ShipTo,"RUTA PROVINCIAL 51 KM 729,5",BAHIA BLANCA,Buenos Aires,8000,E00034,I - S - SUR,E149,S - SUR 2 - I,E54,AGRONOMIA LINDON SRL,E2,Centro de Soluciones,True
2026-03-02,3881637,30717074757,AGRONOMIA LINDON SRL,2024-01-16T00:00:00,ShipTo,COLECTORA JAVIER ZUBIZARRETA 2050,MACACHIN,La Pampa,6307,E00034,I - S - SUR,E149,S - SUR 2 - I,E54,AGRONOMIA LINDON SRL,E2,Centro de Soluciones,True
2026-03-02,3909282,30717074757,AGRONOMIA LINDON SRL,2024-08-29T00:00:00,SoldTo,COLECTORA JAVIER ZUBIZARRETA 2050,MACACHIN,La Pampa,6307,E00034,I - S - SUR,E149,S - SUR 2 - I,EAC,AGRONOMIA LINDOL SRL,E2,Centro de Soluciones,True
2026-03-02,1813148,30708039132,AGRONOMIA PALABRA DE CAMPO SRL,2004-12-17T00:00:00,SoldTo,RUTA 205 KM 132.5 0,ROQUE PEREZ,Buenos Aires,7245,E00025,C - S - NUCLEO,E116,S - NUCLEO 4 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,1811077,30707489851,AGROPECUARIA DEL PARANA SA,2004-12-17T00:00:00,SoldTo,RUTA 12 KM 1035,CORRIENTES,Corrientes,3400,E00029,I - N - NEA,E130,N - NEA 1 - I,EPE,0495 Agro del Parana,E2,Centro de Soluciones,True
2026-03-02,1811078,30707489851,AGROPECUARIA DEL PARANA SA,2004-12-17T00:00:00,SoldTo,AV URUGUAY 4908,POSADAS,Misiones,3300,E00029,I - N - NEA,E130,N - NEA 1 - I,EVY,0671 Agr. del Parana,E2,Centro de Soluciones,True
2026-03-02,3047582,30707489851,AGROPECUARIA DEL PARANA SA,2008-09-03T00:00:00,ShipTo,AV URUGUAY 4908,POSADAS,Misiones,3300,E00019,C - N - NEA,E087,N - NEA 3 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
